seller_id,period,sales,freight_value,total_sales,quantity,volume,baskets
04843805947f0fc584fc1969b6e50fe7,2018-07-01,1400,74.76,1474.76,2,15.2,1
048c2757535328e0d7dac690ad3c0aae,2017-02-01,914.9,102.31,1017.21,5,8.9,5
048c2757535328e0d7dac690ad3c0aae,2017-03-01,515.5,63.41,578.91,3,5.25,3
048c2757535328e0d7dac690ad3c0aae,2017-04-01,199.7,14.42,214.12,1,1.85,1
048c2757535328e0d7dac690ad3c0aae,2017-06-01,515.5,55.37,570.87,3,6.6,3
048c2757535328e0d7dac690ad3c0aae,2017-07-01,199.7,18.65,218.35,1,1.85,1
048c2757535328e0d7dac690ad3c0aae,2017-08-01,307.8,43.58,351.38,2,2.8,2
048c2757535328e0d7dac690ad3c0aae,2017-09-01,798.8,87.74,886.54,4,7.45,4
048c2757535328e0d7dac690ad3c0aae,2017-10-01,557.3,57.65,614.95,3,6.5,3
048c2757535328e0d7dac690ad3c0aae,2017-11-01,357.6,37.01,394.61,2,3.5,2
048c2757535328e0d7dac690ad3c0aae,2017-12-01,98.7,19.93,118.63,1,1.1,1
048c2757535328e0d7dac690ad3c0aae,2018-01-01,515.5,77.31,592.81,3,6.5,3
048c2757535328e0d7dac690ad3c0aae,2018-02-01,796.5,152.57,949.07,5,7.65,5
048c2757535328e0d7dac690ad3c0aae,2018-03-01,772.1,163.28,935.38,5,9.4,5
048c2757535328e0d7dac690ad3c0aae,2018-04-01,922.3,87.94,1010.24,4,9.35,4
048c2757535328e0d7dac690ad3c0aae,2018-05-01,721.09,81.65,802.74,4,6.7,4
048c2757535328e0d7dac690ad3c0aae,2018-06-01,630.39,130.42,760.81,3,5.35,3
048c2757535328e0d7dac690ad3c0aae,2018-07-01,441.4,93.04,534.44,2,3.7,2
04aa0a1c5ce6b222003403a3e11c3cc0,2017-02-01,338,21.67,359.67,1,6.9,1
04aa0a1c5ce6b222003403a3e11c3cc0,2017-03-01,189,38.28,227.28,1,3.5,1
04aa0a1c5ce6b222003403a3e11c3cc0,2017-04-01,1785,239.05,2024.05,5,36.9,2
04aa0a1c5ce6b222003403a3e11c3cc0,2017-06-01,349,48.03,397.03,1,5.4,1
04aa0a1c5ce6b222003403a3e11c3cc0,2017-07-01,338,65.05,403.05,1,6.9,1
04aa0a1c5ce6b222003403a3e11c3cc0,2017-08-01,2410,311.41,2721.41,7,51.9,4
04aa0a1c5ce6b222003403a3e11c3cc0,2017-12-01,109,98.02,207.02,1,7.45,1
04aba03279157f6d4e0fe8ccaf21963c,2017-04-01,286,31.5,317.5,2,3.5,2
04aba03279157f6d4e0fe8ccaf21963c,2017-07-01,114,18.05,132.05,1,1.15,1
04aba03279157f6d4e0fe8ccaf21963c,2017-09-01,216,27.11,243.11,2,2.5,2
04aba03279157f6d4e0fe8ccaf21963c,2017-10-01,298,18.4,316.4,1,2.3,1
04aba03279157f6d4e0fe8ccaf21963c,2017-11-01,540,84.48,624.48,3,5.85,3
04aba03279157f6d4e0fe8ccaf21963c,2017-12-01,118,18.08,136.08,1,1.167,1
04aba03279157f6d4e0fe8ccaf21963c,2018-01-01,130,14.5,144.5,1,1.15,1
04aba03279157f6d4e0fe8ccaf21963c,2018-02-01,296,76.27,372.27,2,3.567,2
04aba03279157f6d4e0fe8ccaf21963c,2018-03-01,198,14.38,212.38,1,2.3,1
04aba03279157f6d4e0fe8ccaf21963c,2018-05-01,159.9,27.2,187.1,1,2.3,1
04aba03279157f6d4e0fe8ccaf21963c,2018-07-01,220,16.46,236.46,1,1.25,1
04e38a233f726ef161074ab1c9b0399a,2017-08-01,280.6,92.02,372.62,4,10.5,4
04e38a233f726ef161074ab1c9b0399a,2017-09-01,19.9,15.11,35.01,1,0.55,1
04e38a233f726ef161074ab1c9b0399a,2017-10-01,526.7,179.7,706.4,13,16.2,10
04e38a233f726ef161074ab1c9b0399a,2017-12-01,79.7,45.33,125.03,3,2.2,2
04e38a233f726ef161074ab1c9b0399a,2018-02-01,167.7,63.48,231.18,3,19.85,2
04e38a233f726ef161074ab1c9b0399a,2018-03-01,239.7,55.14,294.84,3,12.2,3
04e38a233f726ef161074ab1c9b0399a,2018-04-01,37.9,8.29,46.19,1,0.25,1
04ee0ec01589969663ba5967c0e0bdc0,2018-07-01,289.49,24.83,314.32,1,1.9,1
04fdea0c111866e6cf812f1570d6b5bd,2017-09-01,95,9.48,104.48,1,1.4,1
04fdea0c111866e6cf812f1570d6b5bd,2017-10-01,95,17.92,112.92,1,1.4,1
04fdea0c111866e6cf812f1570d6b5bd,2017-11-01,295,56.87,351.87,2,4.1,2
04fdea0c111866e6cf812f1570d6b5bd,2017-12-01,570,122.68,692.68,6,8.4,6
0509040ea3fe50071181bbc359eb7738,2017-04-01,161.89,77.56,239.45,5,1.805,5
0509040ea3fe50071181bbc359eb7738,2017-05-01,245.69,73.18,318.87,4,4.269,3
0509040ea3fe50071181bbc359eb7738,2017-06-01,28.99,14.1,43.09,1,0.375,1
0509040ea3fe50071181bbc359eb7738,2017-07-01,218.9,78.04,296.94,6,2.643,6
0509040ea3fe50071181bbc359eb7738,2017-08-01,260.38,81.12,341.5,6,3.483,5
0509040ea3fe50071181bbc359eb7738,2017-09-01,34.9,21.15,56.05,1,0.45,1
0509040ea3fe50071181bbc359eb7738,2017-10-01,601.05,253.39,854.44,18,7.527,17
0509040ea3fe50071181bbc359eb7738,2017-11-01,706.05,311.85,1017.9,21,7.85,18
0509040ea3fe50071181bbc359eb7738,2017-12-01,307.6,158.68,466.28,11,4.195,10
0509040ea3fe50071181bbc359eb7738,2018-01-01,372.2,128.34,500.54,9,3.339,8
0509040ea3fe50071181bbc359eb7738,2018-02-01,184.3,79.89,264.19,7,2.222,6
0509040ea3fe50071181bbc359eb7738,2018-03-01,227.5,77.72,305.22,4,1.62,4
0509040ea3fe50071181bbc359eb7738,2018-04-01,143.9,9.74,153.64,1,0.7,1
0509040ea3fe50071181bbc359eb7738,2018-05-01,34.9,37.15,72.05,1,0.4,1
0509040ea3fe50071181bbc359eb7738,2018-06-01,154.8,27.76,182.56,2,0.95,2
0509040ea3fe50071181bbc359eb7738,2018-07-01,54.9,15.48,70.38,1,0.15,1
052577151711aec5c744fe12e66db3e1,2017-09-01,687,42.65,729.65,1,3.525,1
052577151711aec5c744fe12e66db3e1,2017-10-01,687,27.18,714.18,1,3.525,1
052577151711aec5c744fe12e66db3e1,2017-11-01,1374,152.59,1526.59,2,7.05,2
054694fa03fe82cec4b7551487331d74,2016-12-01,2435,159.42,2594.42,7,30.693,6
054694fa03fe82cec4b7551487331d74,2017-01-01,259,27.31,286.31,1,5.417,1
054694fa03fe82cec4b7551487331d74,2017-02-01,1076,130.75,1206.75,2,29.7,2
054694fa03fe82cec4b7551487331d74,2017-03-01,447,19.28,466.28,1,5.15,1
054694fa03fe82cec4b7551487331d74,2017-04-01,2523,105.19,2628.19,3,22.083,3
054694fa03fe82cec4b7551487331d74,2017-05-01,447,32.17,479.17,1,5.15,1
054694fa03fe82cec4b7551487331d74,2017-08-01,694,112,806,2,13.35,2
054694fa03fe82cec4b7551487331d74,2017-09-01,497,28.32,525.32,1,5.4,1
054694fa03fe82cec4b7551487331d74,2017-12-01,1008.1,66.9,1075,3,14.688,3
054694fa03fe82cec4b7551487331d74,2018-03-01,597,39.31,636.31,1,6.75,1
056b4ada5bbc2c50cc7842547dda6b51,2017-11-01,995.98,61.21,1057.19,4,1.11,4
056b4ada5bbc2c50cc7842547dda6b51,2017-12-01,274.98,32.95,307.93,2,0.785,2
056b4ada5bbc2c50cc7842547dda6b51,2018-01-01,1459.97,55.16,1515.13,3,0.96,3
056b4ada5bbc2c50cc7842547dda6b51,2018-02-01,450.99,90.22,541.21,3,1.5,3
056b4ada5bbc2c50cc7842547dda6b51,2018-03-01,661.97,70.25,732.22,4,2.067,4
056b4ada5bbc2c50cc7842547dda6b51,2018-04-01,1255.92,150.66,1406.58,8,4.285,7
056b4ada5bbc2c50cc7842547dda6b51,2018-05-01,3215.8,393.87,3609.67,20,10.045,20
056b4ada5bbc2c50cc7842547dda6b51,2018-06-01,1792.88,223.34,2016.22,12,5.975,12
056b4ada5bbc2c50cc7842547dda6b51,2018-07-01,2224.9,228.36,2453.26,10,4.415,10
0570350b23eda5444f8d1d9544932058,2018-03-01,238.6,62.29,300.89,4,0.8,3
0570350b23eda5444f8d1d9544932058,2018-04-01,388.3,62.57,450.87,7,1.55,3
05730013efda596306417c3b09302475,2018-06-01,238,42.65,280.65,1,5.25,1
05730013efda596306417c3b09302475,2018-07-01,714,174.02,888.02,3,19.9,3
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-08-01,184,78.96,262.96,2,32.1,2
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-09-01,92,65.45,157.45,1,20.5,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2017-12-01,92,31.6,123.6,1,16.05,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-03-01,92,61.93,153.93,1,16.05,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-04-01,479,286.48,765.48,5,65.55,4
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-06-01,148.5,165.32,313.82,1,24.05,1
058cb5aeb36d7c0fcae20fc85d5e0a59,2018-07-01,240.5,89.68,330.18,2,34.1,2
058fd0aa2bfdb2274e05e1ae971dabb6,2017-07-01,142.5,15.75,158.25,1,0.4,1
058fd0aa2bfdb2274e05e1ae971dabb6,2017-08-01,287.5,35.48,322.98,2,0.875,2
058fd0aa2bfdb2274e05e1ae971dabb6,2017-09-01,567.5,65.78,633.28,4,1.753,4
058fd0aa2bfdb2274e05e1ae971dabb6,2017-10-01,1296,158.15,1454.15,11,5.346,10
058fd0aa2bfdb2274e05e1ae971dabb6,2017-11-01,2246,218.9,2464.9,19,8.556,19
058fd0aa2bfdb2274e05e1ae971dabb6,2017-12-01,499,74.05,573.05,4,1.988,4
058fd0aa2bfdb2274e05e1ae971dabb6,2018-01-01,120,14.59,134.59,1,0.475,1
058fd0aa2bfdb2274e05e1ae971dabb6,2018-02-01,768.5,95.43,863.93,6,3.014,6
058fd0aa2bfdb2274e05e1ae971dabb6,2018-03-01,816.6,69.86,886.46,7,3.537,6
058fd0aa2bfdb2274e05e1ae971dabb6,2018-04-01,616.3,93.11,709.41,6,2.575,5
058fd0aa2bfdb2274e05e1ae971dabb6,2018-05-01,308,46.8,354.8,3,1.445,3
05a48cc8859962767935ab9087417fbb,2018-07-01,42.9,16.49,59.39,1,1.13,1
05a940b4ecae36cadfd8e93bd9c43257,2017-06-01,39.9,17.63,57.53,1,0.7,1
05a940b4ecae36cadfd8e93bd9c43257,2017-07-01,218.8,30.9,249.7,2,0.62,2
05a940b4ecae36cadfd8e93bd9c43257,2017-08-01,74.7,46.02,120.72,3,1.733,3
05a940b4ecae36cadfd8e93bd9c43257,2017-11-01,65.9,34.26,100.16,1,0.375,1
05a940b4ecae36cadfd8e93bd9c43257,2017-12-01,508.8,46.98,555.78,2,6.19,2
05a940b4ecae36cadfd8e93bd9c43257,2018-01-01,43.9,21.15,65.05,1,0.241,1
05aebce0b5c8f0d41b29b686f2d05fd3,2018-02-01,34.99,9.34,44.33,1,0.425,1
05aebce0b5c8f0d41b29b686f2d05fd3,2018-07-01,40,36.55,76.55,1,1,1
05ca864204d09595ae591b93ea9cf93d,2018-07-01,179.9,8.52,188.42,1,0.55,1
05d2173d43ea568aa0540eba70d2ca76,2017-08-01,78,15.3,93.3,1,0.4,1
05d2173d43ea568aa0540eba70d2ca76,2017-10-01,310.5,81.36,391.86,4,26.25,4
05d2173d43ea568aa0540eba70d2ca76,2017-11-01,677.18,157.1,834.28,7,25.7,7
05d2173d43ea568aa0540eba70d2ca76,2017-12-01,1505.11,286.5,1791.61,11,79.75,10
05d2173d43ea568aa0540eba70d2ca76,2018-01-01,1365.16,501.12,1866.28,21,128.15,19
05d2173d43ea568aa0540eba70d2ca76,2018-02-01,76.96,51.59,128.55,3,11.05,3
05d2173d43ea568aa0540eba70d2ca76,2018-03-01,267.42,71.17,338.59,3,14.55,2
05d2173d43ea568aa0540eba70d2ca76,2018-04-01,301.31,109.83,411.14,6,34.8,6
05d2173d43ea568aa0540eba70d2ca76,2018-05-01,398.19,178.04,576.23,4,22.25,4
05d2173d43ea568aa0540eba70d2ca76,2018-06-01,503.8,58.03,561.83,2,12.1,2
05d2173d43ea568aa0540eba70d2ca76,2018-07-01,276.03,169.23,445.26,4,15.2,4
05e107217c7266362fd44b75b2cd4cc4,2018-05-01,25.98,14.78,40.76,2,0.2,1
05e107217c7266362fd44b75b2cd4cc4,2018-07-01,167.4,67.23,234.63,6,1.2,4
05f51e13da97139648b8125c31e5f51b,2017-06-01,1133.61,192.47,1326.08,8,31.053,8
05f51e13da97139648b8125c31e5f51b,2017-07-01,4343.59,652.21,4995.8,15,141.733,14
05f51e13da97139648b8125c31e5f51b,2017-08-01,3037.18,389.95,3427.13,10,86.379,10
05f51e13da97139648b8125c31e5f51b,2017-09-01,881.46,163.72,1045.18,9,14.202,9
05f51e13da97139648b8125c31e5f51b,2017-10-01,3097.58,423.12,3520.7,16,80.549,15
05f51e13da97139648b8125c31e5f51b,2017-12-01,164.9,13.28,178.18,1,1.167,1
05f51e13da97139648b8125c31e5f51b,2018-01-01,45.9,14.1,60,1,1.454,1
05f51e13da97139648b8125c31e5f51b,2018-02-01,1064.79,170.44,1235.23,3,60.183,2
05feb94f19d094d4b0f9281f0b1d4c99,2017-07-01,1300,116.7,1416.7,1,30,1
05feb94f19d094d4b0f9281f0b1d4c99,2017-08-01,1663,67.04,1730.04,1,28.3,1
05feb94f19d094d4b0f9281f0b1d4c99,2017-09-01,1688,67.21,1755.21,1,28.3,1
05feb94f19d094d4b0f9281f0b1d4c99,2017-11-01,1326,150.8,1476.8,1,30,1
05feb94f19d094d4b0f9281f0b1d4c99,2017-12-01,1688,165.75,1853.75,1,28.3,1
05feb94f19d094d4b0f9281f0b1d4c99,2018-01-01,1688,129.54,1817.54,1,28.3,1
05ff92fedb5be47920fea08e501238b9,2016-09-01,89,32.01,121.01,1,0.3,1
05ff92fedb5be47920fea08e501238b9,2016-12-01,1338.6,80.19,1418.79,4,4.4,3
05ff92fedb5be47920fea08e501238b9,2017-01-01,1396.9,109.81,1506.71,4,5.6,4
05ff92fedb5be47920fea08e501238b9,2017-02-01,3537.6,225.78,3763.38,9,12.85,8
05ff92fedb5be47920fea08e501238b9,2017-03-01,328,20.89,348.89,1,1.5,1
05ff92fedb5be47920fea08e501238b9,2017-05-01,1725.4,166.1,1891.5,4,5.75,4
05ff92fedb5be47920fea08e501238b9,2017-06-01,1396.4,76.65,1473.05,3,5.2,2
05ff92fedb5be47920fea08e501238b9,2017-07-01,635,64.03,699.03,3,2.4,3
05ff92fedb5be47920fea08e501238b9,2017-08-01,709.7,68.42,778.12,4,2.55,4
05ff92fedb5be47920fea08e501238b9,2017-09-01,203.3,58.24,261.54,2,0.5,2
05ff92fedb5be47920fea08e501238b9,2017-10-01,1776.24,163.28,1939.52,5,7.092,5
05ff92fedb5be47920fea08e501238b9,2017-11-01,815.8,62.99,878.79,3,2.05,3
05ff92fedb5be47920fea08e501238b9,2017-12-01,1217.24,94.07,1311.31,4,4.092,4
05ff92fedb5be47920fea08e501238b9,2018-01-01,1260,60.57,1320.57,3,4.2,3
05ff92fedb5be47920fea08e501238b9,2018-03-01,1983.76,156.47,2140.23,4,5.65,4
05ff92fedb5be47920fea08e501238b9,2018-04-01,586.56,26.69,613.25,1,1.45,1
05ff92fedb5be47920fea08e501238b9,2018-05-01,581.04,85.27,666.31,2,1.7,2
05ff92fedb5be47920fea08e501238b9,2018-06-01,489.06,26.22,515.28,1,1.45,1
05ff92fedb5be47920fea08e501238b9,2018-07-01,1923.18,237.71,2160.89,4,5.65,4
062c325cd6a2b87845fab56b4ec2eeae,2018-04-01,37.88,8.88,46.76,1,2.65,1
062c325cd6a2b87845fab56b4ec2eeae,2018-07-01,95.34,14.98,110.32,1,10.65,1
062ce95fa2ad4dfaedfc79260130565f,2016-12-01,125.7,56.36,182.06,3,1.2,2
062ce95fa2ad4dfaedfc79260130565f,2017-01-01,189.9,18.17,208.07,1,1.3,1
062ce95fa2ad4dfaedfc79260130565f,2017-02-01,754.3,179.49,933.79,7,8.225,7
062ce95fa2ad4dfaedfc79260130565f,2017-03-01,2390.6,285.41,2676.01,14,20.4,14
062ce95fa2ad4dfaedfc79260130565f,2017-04-01,1296.9,227.12,1524.02,11,8.753,11
062ce95fa2ad4dfaedfc79260130565f,2017-05-01,1162.8,196.35,1359.15,12,7.656,8
062ce95fa2ad4dfaedfc79260130565f,2017-06-01,1053.4,134.19,1187.59,6,6.233,6
062ce95fa2ad4dfaedfc79260130565f,2017-07-01,505.5,102.25,607.75,5,3.8,5
062ce95fa2ad4dfaedfc79260130565f,2017-08-01,41.9,1.1,43,1,0.4,1
06532f10282704ef4c69168b914b77be,2017-02-01,2830,185.61,3015.61,2,16.8,2
06532f10282704ef4c69168b914b77be,2017-03-01,2592.55,190.43,2782.98,2,23.2,2
06532f10282704ef4c69168b914b77be,2017-04-01,1820,81.62,1901.62,1,8.6,1
06532f10282704ef4c69168b914b77be,2017-05-01,595,29.79,624.79,1,4.7,1
06532f10282704ef4c69168b914b77be,2017-06-01,567.04,148.86,715.9,2,12.8,1
06532f10282704ef4c69168b914b77be,2017-07-01,1815.91,61.93,1877.84,1,7.9,1
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-07-01,819,155.22,974.22,10,12.475,10
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-08-01,482.3,342.38,824.68,7,19.79,7
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-09-01,391.5,114.14,505.64,5,17.264,5
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-10-01,319.5,108.6,428.1,5,6.126,5
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-11-01,253.6,50.02,303.62,4,6.49,4
06579cb253ecd5a3a12a9e6eb6bf8f47,2017-12-01,635,202.43,837.43,10,12.876,5
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-01-01,255.6,78.08,333.68,4,5.088,4
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-02-01,285.4,103.62,389.02,6,3.865,3
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-03-01,96.9,7.54,104.44,1,3.45,1
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-04-01,43.9,22.85,66.75,1,0.515,1
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-05-01,449.3,154.16,603.46,7,6.657,6
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-06-01,133.9,34.75,168.65,3,1.953,3
06579cb253ecd5a3a12a9e6eb6bf8f47,2018-07-01,561.3,125.62,686.92,9,9.016,8
066a6914e1ebf3ea95a216c73a986b91,2016-09-01,79.9,11.38,91.28,1,0.45,1
066a6914e1ebf3ea95a216c73a986b91,2016-12-01,684.49,105.58,790.07,6,7.362,4
066a6914e1ebf3ea95a216c73a986b91,2017-01-01,695.84,135.6,831.44,7,13.981,7
066a6914e1ebf3ea95a216c73a986b91,2017-02-01,753.88,115.32,869.2,5,25.4,5
066a6914e1ebf3ea95a216c73a986b91,2017-03-01,2226.59,300.61,2527.2,10,25.486,10
066a6914e1ebf3ea95a216c73a986b91,2017-04-01,599.89,50.45,650.34,3,11.8,3
066a6914e1ebf3ea95a216c73a986b91,2017-05-01,1081.68,149.75,1231.43,6,35.55,6
066a6914e1ebf3ea95a216c73a986b91,2017-06-01,74.9,4.86,79.76,1,0.3,1
066a6914e1ebf3ea95a216c73a986b91,2017-07-01,78,16.99,94.99,1,0.3,1
066a6914e1ebf3ea95a216c73a986b91,2017-08-01,249.98,39.81,289.79,2,6.85,2
066a6914e1ebf3ea95a216c73a986b91,2017-09-01,655.97,83.87,739.84,3,13.3,3
066a6914e1ebf3ea95a216c73a986b91,2017-11-01,42.99,19.59,62.58,1,1.15,1
066a6914e1ebf3ea95a216c73a986b91,2018-01-01,1193.79,349.7,1543.49,12,54.65,10
066a6914e1ebf3ea95a216c73a986b91,2018-02-01,137.99,70.88,208.87,4,6.1,3
066a6914e1ebf3ea95a216c73a986b91,2018-03-01,349.5,86.57,436.07,4,6.2,3
066a6914e1ebf3ea95a216c73a986b91,2018-04-01,210,29.78,239.78,1,10.45,1
066a6914e1ebf3ea95a216c73a986b91,2018-05-01,120.4,39.07,159.47,2,0.85,2
066a6914e1ebf3ea95a216c73a986b91,2018-06-01,113.4,60.01,173.41,3,0.95,3
066a6914e1ebf3ea95a216c73a986b91,2018-07-01,61.19,35.75,96.94,2,0.55,2
0691148aee60ca47977c187804f935ae,2017-10-01,83.01,42,125.01,2,0.438,2
0691148aee60ca47977c187804f935ae,2017-11-01,156.62,47.64,204.26,3,2.125,3
0691148aee60ca47977c187804f935ae,2017-12-01,2082.04,502.25,2584.29,5,74.048,4
0691148aee60ca47977c187804f935ae,2018-01-01,274.63,57.46,332.09,3,2.426,3
0691148aee60ca47977c187804f935ae,2018-02-01,394.86,66.29,461.15,2,13.7,2
0691148aee60ca47977c187804f935ae,2018-03-01,458.82,99.02,557.84,6,5.4,4
0691148aee60ca47977c187804f935ae,2018-04-01,644.18,143.46,787.64,7,7.28,7
0691148aee60ca47977c187804f935ae,2018-05-01,690.5,110.22,800.72,5,5.525,4
0691148aee60ca47977c187804f935ae,2018-06-01,180.07,120.82,300.89,5,1.343,5
0691148aee60ca47977c187804f935ae,2018-07-01,903.78,301.78,1205.56,15,5.832,13
0692610d8abe24f287e9fae90ea0bbee,2018-05-01,95.5,15.17,110.67,2,0.376,2
0692610d8abe24f287e9fae90ea0bbee,2018-06-01,21.5,7.41,28.91,1,0.3,1
0692610d8abe24f287e9fae90ea0bbee,2018-07-01,56.99,9.15,66.14,1,0.95,1
06a2c3af7b3aee5d69171b0e14f0ee87,2017-12-01,499.91,237.09,737,9,3.3,9
06a2c3af7b3aee5d69171b0e14f0ee87,2018-01-01,888.88,281.65,1170.53,12,6.2,11
06a2c3af7b3aee5d69171b0e14f0ee87,2018-02-01,3291.56,1217.42,4508.98,44,20.25,41
06a2c3af7b3aee5d69171b0e14f0ee87,2018-03-01,3064.64,1096.63,4161.27,36,17.4,36
06a2c3af7b3aee5d69171b0e14f0ee87,2018-04-01,6062.28,1974.8,8037.08,72,35.1,70
06a2c3af7b3aee5d69171b0e14f0ee87,2018-05-01,8891.13,2948.78,11839.91,87,50.05,86
06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-01,7324.23,2334.23,9658.46,77,41.05,73
06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-01,6386.32,2050.69,8437.01,68,35.1,66
06bb3a2fe5e7b7a845b13e8fb91bd944,2017-08-01,278.6,29.9,308.5,2,4.7,2
06bb3a2fe5e7b7a845b13e8fb91bd944,2017-09-01,418.2,94.75,512.95,6,5.775,5
06bb3a2fe5e7b7a845b13e8fb91bd944,2017-10-01,72.9,12.64,85.54,1,0.4,1
06bb3a2fe5e7b7a845b13e8fb91bd944,2017-11-01,72.9,14.26,87.16,1,0.4,1
06bb3a2fe5e7b7a845b13e8fb91bd944,2017-12-01,89.6,8.21,97.81,1,0.4,1
06bb3a2fe5e7b7a845b13e8fb91bd944,2018-01-01,63.8,17.02,80.82,1,0.85,1
06bb3a2fe5e7b7a845b13e8fb91bd944,2018-02-01,126.8,69.66,196.46,2,1.875,2
06bb3a2fe5e7b7a845b13e8fb91bd944,2018-03-01,89.6,18.51,108.11,1,0.325,1
06bb3a2fe5e7b7a845b13e8fb91bd944,2018-05-01,234.19,45.46,279.65,2,3.55,2
06bb3a2fe5e7b7a845b13e8fb91bd944,2018-06-01,89.6,15.73,105.33,1,0.325,1
06df0c10d34e459d9672bc77388742eb,2018-02-01,1196,69.43,1265.43,4,0.6,3
06df0c10d34e459d9672bc77388742eb,2018-03-01,1196,65.6,1261.6,4,0.6,4
06df0c10d34e459d9672bc77388742eb,2018-04-01,2691,142.07,2833.07,9,1.35,8
06df0c10d34e459d9672bc77388742eb,2018-05-01,1296,80.09,1376.09,4,0.6,3
06df0c10d34e459d9672bc77388742eb,2018-06-01,2093,137.72,2230.72,7,1.05,6
06df0c10d34e459d9672bc77388742eb,2018-07-01,598,30.86,628.86,2,0.3,2
06e5eefc71ec47ae763c5c6f8db7064f,2017-03-01,119.99,29.46,149.45,1,0.2,1
06e5eefc71ec47ae763c5c6f8db7064f,2017-04-01,302,50.65,352.65,2,0.25,2
06e5eefc71ec47ae763c5c6f8db7064f,2017-05-01,199.99,32.07,232.06,1,0.3,1
06e5eefc71ec47ae763c5c6f8db7064f,2017-06-01,339.98,51.62,391.6,2,0.2,2
06e5eefc71ec47ae763c5c6f8db7064f,2017-07-01,672,63.17,735.17,2,0.45,2
06e5eefc71ec47ae763c5c6f8db7064f,2017-08-01,748.07,53.34,801.41,3,0.6,3
06e5eefc71ec47ae763c5c6f8db7064f,2017-09-01,169.97,13.32,183.29,1,0.1,1
06e5eefc71ec47ae763c5c6f8db7064f,2017-10-01,605.99,84.23,690.22,4,0.6,4
06e5eefc71ec47ae763c5c6f8db7064f,2017-11-01,1631.72,132.08,1763.8,7,1.4,7
06e5eefc71ec47ae763c5c6f8db7064f,2017-12-01,1413.88,110.54,1524.42,7,1.15,6
06e5eefc71ec47ae763c5c6f8db7064f,2018-01-01,1644.5,134.24,1778.74,8,1.15,8
06e5eefc71ec47ae763c5c6f8db7064f,2018-02-01,1902.69,181.23,2083.92,10,1.3,10
06e5eefc71ec47ae763c5c6f8db7064f,2018-03-01,2633.89,338.32,2972.21,11,2.05,11
06e5eefc71ec47ae763c5c6f8db7064f,2018-04-01,3174.97,308.37,3483.34,12,1.9,11
06e5eefc71ec47ae763c5c6f8db7064f,2018-05-01,3064.53,291.59,3356.12,13,2.7,12
06e5eefc71ec47ae763c5c6f8db7064f,2018-06-01,591.98,34.44,626.42,2,0.4,2
06e5eefc71ec47ae763c5c6f8db7064f,2018-07-01,2972.41,284.61,3257.02,9,2.4,9
07017df32dc5f2f1d2801e579548d620,2017-02-01,519.49,112.22,631.71,6,1.85,5
07017df32dc5f2f1d2801e579548d620,2017-04-01,278,45.77,323.77,2,0.7,2
07017df32dc5f2f1d2801e579548d620,2018-06-01,149,23.76,172.76,1,0.4,1
070d165398b553f3b4b851c216b8a358,2017-07-01,269.99,196.94,466.93,1,30,1
070d165398b553f3b4b851c216b8a358,2017-08-01,41.99,16.11,58.1,1,8.5,1
070d165398b553f3b4b851c216b8a358,2017-10-01,119.98,30.36,150.34,2,14.6,1
070d165398b553f3b4b851c216b8a358,2017-11-01,125.97,41.7,167.67,3,25.5,3
070d165398b553f3b4b851c216b8a358,2017-12-01,101.98,46.34,148.32,2,15.8,2
070d165398b553f3b4b851c216b8a358,2018-01-01,219.98,29.64,249.62,2,40.9,2
070d165398b553f3b4b851c216b8a358,2018-02-01,151.98,30.89,182.87,2,28.95,2
070d165398b553f3b4b851c216b8a358,2018-03-01,669.84,106.15,775.99,7,117.2,5
070d165398b553f3b4b851c216b8a358,2018-04-01,259.87,53.13,313,4,35.9,4
070d165398b553f3b4b851c216b8a358,2018-05-01,643.76,148.32,792.08,6,83.1,4
070d165398b553f3b4b851c216b8a358,2018-06-01,547.86,190.09,737.95,5,64,4
070d165398b553f3b4b851c216b8a358,2018-07-01,239.96,113.92,353.88,4,29.2,3
0725b8c0f3f906e58f70cbe76b7c748c,2016-12-01,716.49,119.2,835.69,9,9,2
0725b8c0f3f906e58f70cbe76b7c748c,2017-01-01,79.61,13.14,92.75,1,1,1
0725b8c0f3f906e58f70cbe76b7c748c,2017-02-01,170.98,85.65,256.63,5,4.881,3
